,a,b,w
2301,46.0,48.0,0.805779538403
2302,46.0,49.0,0.00236707184796
2303,47.0,0.0,0.143597273744
2304,47.0,1.0,0.0151483204364
2305,47.0,2.0,0.0614980596252
2306,47.0,3.0,0.0107406109127
2307,47.0,4.0,0.0318217607365
2308,47.0,5.0,0.00281797489833
2309,47.0,6.0,0.0886622351352
2310,47.0,7.0,0.0704496185266
2311,47.0,8.0,0.00480927525888
2312,47.0,9.0,0.0293680246608
2313,47.0,10.0,0.0246496104787
2314,47.0,11.0,0.00325025375078
2315,47.0,12.0,0.0260155096358
2316,47.0,13.0,0.0658448920291
2317,47.0,14.0,0.0587285241606
2318,47.0,15.0,0.0136849795817
2319,47.0,16.0,10.4772041924
2320,47.0,17.0,0.0187459694973
2321,47.0,18.0,0.0225210833889
2322,47.0,19.0,0.13789600224
2323,47.0,20.0,0.109895991047
2324,47.0,21.0,0.000613702469981
2325,47.0,22.0,0.00857575868215
2326,47.0,23.0,0.0230684758003
2327,47.0,24.0,0.182815099896
2328,47.0,25.0,0.0239401092273
2329,47.0,26.0,0.00297129125082
2330,47.0,27.0,0.0161082706444
2331,47.0,28.0,0.0226565794645
2332,47.0,29.0,0.0811364340068
2333,47.0,30.0,0.0139007231026
2334,47.0,31.0,0.0242573141821
2335,47.0,32.0,0.0484973616407
2336,47.0,33.0,0.0126594706818
2337,47.0,34.0,0.0109567076029
2338,47.0,35.0,0.00147322504699
2339,47.0,36.0,0.0284928885135
2340,47.0,37.0,0.0488682191566
2341,47.0,38.0,0.0130409402552
2342,47.0,39.0,1.99047489544
2343,47.0,40.0,0.201422323883
2344,47.0,41.0,0.248142088959
2345,47.0,42.0,0.0357829869342
2346,47.0,43.0,0.00871492874203
2347,47.0,44.0,0.0264445140544
2348,47.0,45.0,0.0601309092236
2349,47.0,46.0,0.0145389797252
2350,47.0,48.0,0.0661844400288
2351,47.0,49.0,0.00118238984062
2352,48.0,0.0,0.449405693305
2353,48.0,1.0,0.151128899195
2354,48.0,2.0,0.0278702278238
2355,48.0,3.0,0.095221208794
2356,48.0,4.0,0.0963358104208
2357,48.0,5.0,0.0713515126714
2358,48.0,6.0,0.630767535719
2359,48.0,7.0,0.332926540418
2360,48.0,8.0,0.213729031524
2361,48.0,9.0,4.00917529174
2362,48.0,10.0,0.314072594102
2363,48.0,11.0,0.0673885076452
2364,48.0,12.0,0.756526748945
2365,48.0,13.0,0.0518544841875
2366,48.0,14.0,0.188882342546
2367,48.0,15.0,0.274472700786
2368,48.0,16.0,0.197996936471
2369,48.0,17.0,2.70127340768
2370,48.0,18.0,0.322326481505
2371,48.0,19.0,0.113993870374
2372,48.0,20.0,0.0839635763978
2373,48.0,21.0,0.0046866515408
2374,48.0,22.0,0.355862857633
2375,48.0,23.0,0.499365257304
2376,48.0,24.0,0.198975939466
2377,48.0,25.0,0.125279367284
2378,48.0,26.0,0.0488633445314
2379,48.0,27.0,0.173353794187
2380,48.0,28.0,0.173263882493
2381,48.0,29.0,0.246757047339
2382,48.0,30.0,0.558871890544
2383,48.0,31.0,0.250307946677
2384,48.0,32.0,0.193413718394
2385,48.0,33.0,0.174436165946
2386,48.0,34.0,0.0931114349889
2387,48.0,35.0,0.0108455878039
2388,48.0,36.0,0.0442024241861
2389,48.0,37.0,0.0701399664613
2390,48.0,38.0,0.223701762199
2391,48.0,39.0,0.101807883172
2392,48.0,40.0,0.142013845703
2393,48.0,41.0,0.0860688442018
2394,48.0,42.0,0.874733214214
2395,48.0,43.0,0.110011634082
2396,48.0,44.0,0.552798927266
2397,48.0,45.0,0.0815913853686
2398,48.0,46.0,0.683407486503
2399,48.0,47.0,0.195846453578
2400,48.0,49.0,0.00479413488044
2401,49.0,0.0,0.0455651090114
2402,49.0,1.0,0.0344300456285
2403,49.0,2.0,0.00235296275061
2404,49.0,3.0,0.013585869185
2405,49.0,4.0,0.0621383807929
2406,49.0,5.0,0.000420911685794
2407,49.0,6.0,0.00558002478017
2408,49.0,7.0,0.00235771822245
2409,49.0,8.0,0.00172909565186
2410,49.0,9.0,0.00623600865725
2411,49.0,10.0,0.0417035127201
2412,49.0,11.0,0.00140097781119
2413,49.0,12.0,0.0209359016611
2414,49.0,13.0,0.00195178230115
2415,49.0,14.0,0.0293295377392
2416,49.0,15.0,0.0118863921616
2417,49.0,16.0,0.0137857796575
2418,49.0,17.0,0.00830414147275
2419,49.0,18.0,0.00294364243173
2420,49.0,19.0,0.00294894011048
2421,49.0,20.0,0.00363402526607
2422,49.0,21.0,0.000767376069085
2423,49.0,22.0,0.00139361151433
2424,49.0,23.0,0.0513712916926
2425,49.0,24.0,0.0177905622015
2426,49.0,25.0,0.0878893727585
2427,49.0,26.0,0.00164741334122
2428,49.0,27.0,0.041732145433
2429,49.0,28.0,0.469265797308
2430,49.0,29.0,0.0263382192299
2431,49.0,30.0,0.00313358669759
2432,49.0,31.0,0.00288197535659
2433,49.0,32.0,0.163182019912
2434,49.0,33.0,0.0398177121481
2435,49.0,34.0,0.0177379684952
2436,49.0,35.0,9.0828954278e-05
2437,49.0,36.0,0.0170532766613
2438,49.0,37.0,0.0018676145941
2439,49.0,38.0,0.0021060580488
2440,49.0,39.0,0.00398901802124
2441,49.0,40.0,0.00611629375093
2442,49.0,41.0,0.00345528550731
2443,49.0,42.0,0.0346106624664
2444,49.0,43.0,0.0204216391205
2445,49.0,44.0,0.0117206058379
2446,49.0,45.0,0.00634435886212
2447,49.0,46.0,0.00516567251068
2448,49.0,47.0,0.00876664166717
2449,49.0,48.0,0.0159965184405
